,GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM,Time In the Game,ShotTightness,Height,Weight,Experience
99,Shot Chart Detail,0022000095,258,203944,Julius Randle,1610612752,New York Knicks,2,5,10,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-3,4,1,1,20210104,ATL,NYK,18,0.7999999999999999,80.0,250,7.0
100,Shot Chart Detail,0022000095,275,203944,Julius Randle,1610612752,New York Knicks,2,3,13,Made Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,1,66,1,1,20210104,ATL,NYK,20,0.9998852355536475,80.0,250,7.0
101,Shot Chart Detail,0022000095,296,203944,Julius Randle,1610612752,New York Knicks,2,0,52,Made Shot,Driving Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-4,21,1,1,20210104,ATL,NYK,23,0.9823385664224747,80.0,250,7.0
102,Shot Chart Detail,0022000095,299,203944,Julius Randle,1610612752,New York Knicks,2,0,30,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,39,245,1,0,20210104,ATL,NYK,23,0.9875660875960516,80.0,250,7.0
103,Shot Chart Detail,0022000095,385,203944,Julius Randle,1610612752,New York Knicks,3,5,55,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,139,214,1,0,20210104,ATL,NYK,30,0.8386226373546422,80.0,250,7.0
104,Shot Chart Detail,0022000095,420,203944,Julius Randle,1610612752,New York Knicks,3,3,58,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20210104,ATL,NYK,32,1.0,80.0,250,7.0
105,Shot Chart Detail,0022000095,485,203944,Julius Randle,1610612752,New York Knicks,4,10,37,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,25,259,1,0,20210104,ATL,NYK,37,0.9953737552556623,80.0,250,7.0
106,Shot Chart Detail,0022000095,519,203944,Julius Randle,1610612752,New York Knicks,4,7,49,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,16,106,128,1,1,20210104,ATL,NYK,40,0.770190455771008,80.0,250,7.0
107,Shot Chart Detail,0022000095,559,203944,Julius Randle,1610612752,New York Knicks,4,4,1,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-62,258,1,0,20210104,ATL,NYK,43,0.9723188424438945,80.0,250,7.0
108,Shot Chart Detail,0022000095,606,203944,Julius Randle,1610612752,New York Knicks,4,1,4,Missed Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-7,57,1,0,20210104,ATL,NYK,46,0.9925434552766405,80.0,250,7.0
109,Shot Chart Detail,0022000095,612,203944,Julius Randle,1610612752,New York Knicks,4,0,46,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20210104,ATL,NYK,47,1.0,80.0,250,7.0
110,Shot Chart Detail,0022000112,7,203944,Julius Randle,1610612752,New York Knicks,1,11,45,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-8,250,1,0,20210106,NYK,UTA,0,0.9994883928807561,80.0,250,7.0
111,Shot Chart Detail,0022000112,17,203944,Julius Randle,1610612752,New York Knicks,1,10,43,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-14,15,1,1,20210106,NYK,UTA,1,0.731055268242869,80.0,250,7.0
112,Shot Chart Detail,0022000112,25,203944,Julius Randle,1610612752,New York Knicks,1,9,54,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,100,243,1,0,20210106,NYK,UTA,2,0.9247568925327876,80.0,250,7.0
113,Shot Chart Detail,0022000112,28,203944,Julius Randle,1610612752,New York Knicks,1,9,29,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,20,83,183,1,0,20210106,NYK,UTA,2,0.9107070275936575,80.0,250,7.0
114,Shot Chart Detail,0022000112,50,203944,Julius Randle,1610612752,New York Knicks,1,7,21,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,16,-73,148,1,1,20210106,NYK,UTA,4,0.8968379398250003,80.0,250,7.0
115,Shot Chart Detail,0022000112,85,203944,Julius Randle,1610612752,New York Knicks,1,5,29,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-25,20,1,1,20210106,NYK,UTA,6,0.7808688094430303,80.0,250,7.0
116,Shot Chart Detail,0022000112,98,203944,Julius Randle,1610612752,New York Knicks,1,4,28,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,21,93,198,1,0,20210106,NYK,UTA,7,0.9051292618340067,80.0,250,7.0
117,Shot Chart Detail,0022000112,116,203944,Julius Randle,1610612752,New York Knicks,1,3,8,Missed Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-9,3,1,0,20210106,NYK,UTA,8,0.9486832980505138,80.0,250,7.0
118,Shot Chart Detail,0022000112,118,203944,Julius Randle,1610612752,New York Knicks,1,3,4,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,14,20,1,0,20210106,NYK,UTA,8,0.8192319205190404,80.0,250,7.0
119,Shot Chart Detail,0022000112,126,203944,Julius Randle,1610612752,New York Knicks,1,1,45,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,109,229,1,0,20210106,NYK,UTA,10,0.9029333883014083,80.0,250,7.0
120,Shot Chart Detail,0022000112,251,203944,Julius Randle,1610612752,New York Knicks,2,4,12,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,21,-15,219,1,0,20210106,NYK,UTA,19,0.9976625651734407,80.0,250,7.0
121,Shot Chart Detail,0022000112,255,203944,Julius Randle,1610612752,New York Knicks,2,3,41,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,18,-84,166,1,1,20210106,NYK,UTA,20,0.8922668138111919,80.0,250,7.0
122,Shot Chart Detail,0022000112,268,203944,Julius Randle,1610612752,New York Knicks,2,2,45,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-14,8,1,1,20210106,NYK,UTA,21,0.8682431421244592,80.0,250,7.0
123,Shot Chart Detail,0022000112,321,203944,Julius Randle,1610612752,New York Knicks,3,10,32,Made Shot,Driving Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-18,39,1,1,20210106,NYK,UTA,25,0.9079593845004517,80.0,250,7.0
124,Shot Chart Detail,0022000112,348,203944,Julius Randle,1610612752,New York Knicks,3,8,20,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-25,2,1,0,20210106,NYK,UTA,27,0.996815278536125,80.0,250,7.0
125,Shot Chart Detail,0022000112,362,203944,Julius Randle,1610612752,New York Knicks,3,6,57,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,5,16,1,1,20210106,NYK,UTA,29,0.9544799780350297,80.0,250,7.0
126,Shot Chart Detail,0022000112,382,203944,Julius Randle,1610612752,New York Knicks,3,5,16,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,238,11,1,0,20210106,NYK,UTA,30,0.9989336338450708,80.0,250,7.0
127,Shot Chart Detail,0022000112,395,203944,Julius Randle,1610612752,New York Knicks,3,3,56,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,9,11,1,1,20210106,NYK,UTA,32,0.773957299203321,80.0,250,7.0
128,Shot Chart Detail,0022000112,427,203944,Julius Randle,1610612752,New York Knicks,3,2,4,Made Shot,Turnaround Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-17,29,1,1,20210106,NYK,UTA,33,0.8626979700976578,80.0,250,7.0
129,Shot Chart Detail,0022000112,429,203944,Julius Randle,1610612752,New York Knicks,3,1,28,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-17,33,1,0,20210106,NYK,UTA,34,0.8889745564266027,80.0,250,7.0
130,Shot Chart Detail,0022000112,520,203944,Julius Randle,1610612752,New York Knicks,4,7,0,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,32,32,1,0,20210106,NYK,UTA,41,0.7071067811865476,80.0,250,7.0
131,Shot Chart Detail,0022000112,525,203944,Julius Randle,1610612752,New York Knicks,4,6,27,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,20,10,1,0,20210106,NYK,UTA,41,0.8944271909999159,80.0,250,7.0
132,Shot Chart Detail,0022000112,530,203944,Julius Randle,1610612752,New York Knicks,4,6,1,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,3,2,1,1,20210106,NYK,UTA,41,0.8320502943378437,80.0,250,7.0
133,Shot Chart Detail,0022000112,536,203944,Julius Randle,1610612752,New York Knicks,4,4,52,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,237,16,1,0,20210106,NYK,UTA,43,0.9977289230986511,80.0,250,7.0
134,Shot Chart Detail,0022000112,543,203944,Julius Randle,1610612752,New York Knicks,4,3,53,Missed Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-3,20,1,0,20210106,NYK,UTA,44,0.9889363528682975,80.0,250,7.0
135,Shot Chart Detail,0022000112,564,203944,Julius Randle,1610612752,New York Knicks,4,1,50,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,30,92,1,0,20210106,NYK,UTA,46,0.9507298394814788,80.0,250,7.0
136,Shot Chart Detail,0022000125,34,203944,Julius Randle,1610612752,New York Knicks,1,9,18,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,33,99,1,0,20210108,NYK,OKC,2,0.9486832980505138,80.0,250,7.0
137,Shot Chart Detail,0022000125,103,203944,Julius Randle,1610612752,New York Knicks,1,3,55,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13,0,134,1,0,20210108,NYK,OKC,8,1.0,80.0,250,7.0
138,Shot Chart Detail,0022000125,321,203944,Julius Randle,1610612752,New York Knicks,3,11,4,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15,149,35,1,1,20210108,NYK,OKC,24,0.9735027864534582,80.0,250,7.0
139,Shot Chart Detail,0022000125,323,203944,Julius Randle,1610612752,New York Knicks,3,10,35,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,11,107,31,1,1,20210108,NYK,OKC,25,0.9605011450474118,80.0,250,7.0
140,Shot Chart Detail,0022000125,326,203944,Julius Randle,1610612752,New York Knicks,3,10,12,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,21,8,215,1,0,20210108,NYK,OKC,25,0.9993084519303431,80.0,250,7.0
141,Shot Chart Detail,0022000125,351,203944,Julius Randle,1610612752,New York Knicks,3,7,37,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,9,85,32,1,1,20210108,NYK,OKC,28,0.9358759218291293,80.0,250,7.0
142,Shot Chart Detail,0022000125,355,203944,Julius Randle,1610612752,New York Knicks,3,6,58,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,11,-114,22,1,1,20210108,NYK,OKC,29,0.9818833716331152,80.0,250,7.0
143,Shot Chart Detail,0022000125,368,203944,Julius Randle,1610612752,New York Knicks,3,5,46,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,10,89,56,1,0,20210108,NYK,OKC,30,0.8463916141973062,80.0,250,7.0
144,Shot Chart Detail,0022000125,378,203944,Julius Randle,1610612752,New York Knicks,3,4,19,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,12,106,57,1,0,20210108,NYK,OKC,31,0.8807377583392494,80.0,250,7.0
145,Shot Chart Detail,0022000125,411,203944,Julius Randle,1610612752,New York Knicks,3,3,1,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,13,-116,75,1,1,20210108,NYK,OKC,32,0.839764329894162,80.0,250,7.0
146,Shot Chart Detail,0022000125,420,203944,Julius Randle,1610612752,New York Knicks,3,2,36,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-8,19,1,0,20210108,NYK,OKC,33,0.9216353751380654,80.0,250,7.0
147,Shot Chart Detail,0022000125,431,203944,Julius Randle,1610612752,New York Knicks,3,1,31,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-2,31,1,0,20210108,NYK,OKC,34,0.9979253089684582,80.0,250,7.0
148,Shot Chart Detail,0022000125,528,203944,Julius Randle,1610612752,New York Knicks,4,6,20,Made Shot,Turnaround Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-5,13,1,1,20210108,NYK,OKC,41,0.9333456062030596,80.0,250,7.0
149,Shot Chart Detail,0022000125,559,203944,Julius Randle,1610612752,New York Knicks,4,4,6,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-8,17,1,1,20210108,NYK,OKC,43,0.904818702200994,80.0,250,7.0
150,Shot Chart Detail,0022000125,584,203944,Julius Randle,1610612752,New York Knicks,4,1,42,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,25,250,1,1,20210108,NYK,OKC,46,0.9950371902099892,80.0,250,7.0
151,Shot Chart Detail,0022000144,9,203944,Julius Randle,1610612752,New York Knicks,1,11,15,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,13,4,139,1,1,20210110,NYK,DEN,0,0.9995861997443474,80.0,250,7.0
152,Shot Chart Detail,0022000144,13,203944,Julius Randle,1610612752,New York Knicks,1,10,32,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,16,157,34,1,0,20210110,NYK,DEN,1,0.9773446066457357,80.0,250,7.0
153,Shot Chart Detail,0022000144,33,203944,Julius Randle,1610612752,New York Knicks,1,8,25,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,20,127,165,1,1,20210110,NYK,DEN,3,0.7924454161075088,80.0,250,7.0
154,Shot Chart Detail,0022000144,70,203944,Julius Randle,1610612752,New York Knicks,1,5,7,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-13,251,1,1,20210110,NYK,DEN,6,0.9986614438519399,80.0,250,7.0
155,Shot Chart Detail,0022000144,193,203944,Julius Randle,1610612752,New York Knicks,2,7,36,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,10,-79,62,1,0,20210110,NYK,DEN,16,0.7866637535694461,80.0,250,7.0
156,Shot Chart Detail,0022000144,208,203944,Julius Randle,1610612752,New York Knicks,2,6,20,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,13,13,139,1,1,20210110,NYK,DEN,17,0.9956550038083056,80.0,250,7.0
157,Shot Chart Detail,0022000144,233,203944,Julius Randle,1610612752,New York Knicks,2,4,53,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,24,238,73,1,0,20210110,NYK,DEN,19,0.9560391938870355,80.0,250,7.0
158,Shot Chart Detail,0022000144,241,203944,Julius Randle,1610612752,New York Knicks,2,4,25,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,6,4,1,1,20210110,NYK,DEN,19,0.8320502943378437,80.0,250,7.0
159,Shot Chart Detail,0022000144,248,203944,Julius Randle,1610612752,New York Knicks,2,4,4,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,30,13,1,1,20210110,NYK,DEN,19,0.9175556253099242,80.0,250,7.0
160,Shot Chart Detail,0022000144,261,203944,Julius Randle,1610612752,New York Knicks,2,2,35,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,-22,100,1,1,20210110,NYK,DEN,21,0.97664446670509,80.0,250,7.0
161,Shot Chart Detail,0022000144,296,203944,Julius Randle,1610612752,New York Knicks,3,11,38,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-162,195,1,1,20210110,NYK,DEN,24,0.7691903730519506,80.0,250,7.0
162,Shot Chart Detail,0022000144,360,203944,Julius Randle,1610612752,New York Knicks,3,4,54,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-31,8,1,1,20210110,NYK,DEN,31,0.9682773237093576,80.0,250,7.0
163,Shot Chart Detail,0022000144,390,203944,Julius Randle,1610612752,New York Knicks,3,2,16,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,11,55,1,1,20210110,NYK,DEN,33,0.9805806756909201,80.0,250,7.0
164,Shot Chart Detail,0022000144,411,203944,Julius Randle,1610612752,New York Knicks,3,0,0,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Back Court(BC),Back Court Shot,42,122,403,1,0,20210110,NYK,DEN,36,0.9571042654579689,80.0,250,7.0
165,Shot Chart Detail,0022000144,436,203944,Julius Randle,1610612752,New York Knicks,4,11,7,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,14,11,1,1,20210110,NYK,DEN,36,0.7863183388224226,80.0,250,7.0
166,Shot Chart Detail,0022000144,489,203944,Julius Randle,1610612752,New York Knicks,4,7,53,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,52,246,1,0,20210110,NYK,DEN,40,0.9783806647144034,80.0,250,7.0
167,Shot Chart Detail,0022000149,27,203944,Julius Randle,1610612752,New York Knicks,1,9,21,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,128,220,1,0,20210111,CHA,NYK,2,0.8643483377093769,80.0,250,7.0
168,Shot Chart Detail,0022000149,47,203944,Julius Randle,1610612752,New York Knicks,1,7,53,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,33,17,1,0,20210111,CHA,NYK,4,0.8889745564266027,80.0,250,7.0
169,Shot Chart Detail,0022000149,88,203944,Julius Randle,1610612752,New York Knicks,1,4,50,Made Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-9,52,1,1,20210111,CHA,NYK,7,0.9853505058554479,80.0,250,7.0
170,Shot Chart Detail,0022000149,109,203944,Julius Randle,1610612752,New York Knicks,1,3,57,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,47,53,1,1,20210111,CHA,NYK,8,0.7481876601566491,80.0,250,7.0
171,Shot Chart Detail,0022000149,354,203944,Julius Randle,1610612752,New York Knicks,3,7,49,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-159,196,1,0,20210111,CHA,NYK,28,0.7765985621809256,80.0,250,7.0
172,Shot Chart Detail,0022000149,388,203944,Julius Randle,1610612752,New York Knicks,3,5,1,Missed Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,-3,116,1,0,20210111,CHA,NYK,30,0.9996657443593832,80.0,250,7.0
173,Shot Chart Detail,0022000149,398,203944,Julius Randle,1610612752,New York Knicks,3,3,52,Missed Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,35,47,1,0,20210111,CHA,NYK,32,0.8020431103403958,80.0,250,7.0
174,Shot Chart Detail,0022000149,536,203944,Julius Randle,1610612752,New York Knicks,4,6,23,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,24,0,1,0,20210111,CHA,NYK,41,1.0,80.0,250,7.0
175,Shot Chart Detail,0022000149,609,203944,Julius Randle,1610612752,New York Knicks,4,2,10,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,60,17,1,0,20210111,CHA,NYK,45,0.9621267263153838,80.0,250,7.0
176,Shot Chart Detail,0022000168,9,203944,Julius Randle,1610612752,New York Knicks,1,11,21,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,20,156,137,1,0,20210113,NYK,BKN,0,0.7513819769627756,80.0,250,7.0
177,Shot Chart Detail,0022000168,33,203944,Julius Randle,1610612752,New York Knicks,1,8,22,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-142,216,1,0,20210113,NYK,BKN,3,0.8356040100778515,80.0,250,7.0
178,Shot Chart Detail,0022000168,64,203944,Julius Randle,1610612752,New York Knicks,1,5,35,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,149,217,1,1,20210113,NYK,BKN,6,0.8243743172036959,80.0,250,7.0
179,Shot Chart Detail,0022000168,69,203944,Julius Randle,1610612752,New York Knicks,1,4,58,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,97,238,1,1,20210113,NYK,BKN,7,0.9260419982746697,80.0,250,7.0
180,Shot Chart Detail,0022000168,86,203944,Julius Randle,1610612752,New York Knicks,1,3,46,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,19,25,191,1,1,20210113,NYK,BKN,8,0.9915424160631601,80.0,250,7.0
181,Shot Chart Detail,0022000168,89,203944,Julius Randle,1610612752,New York Knicks,1,3,16,Made Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-19,50,1,1,20210113,NYK,BKN,8,0.934783580588349,80.0,250,7.0
182,Shot Chart Detail,0022000168,91,203944,Julius Randle,1610612752,New York Knicks,1,2,55,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-22,256,1,0,20210113,NYK,BKN,9,0.9963277012186764,80.0,250,7.0
183,Shot Chart Detail,0022000168,108,203944,Julius Randle,1610612752,New York Knicks,1,1,32,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,89,165,1,1,20210113,NYK,BKN,10,0.8801283125027934,80.0,250,7.0
184,Shot Chart Detail,0022000168,192,203944,Julius Randle,1610612752,New York Knicks,2,7,55,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-13,18,1,0,20210113,NYK,BKN,16,0.8106792283998809,80.0,250,7.0
185,Shot Chart Detail,0022000168,205,203944,Julius Randle,1610612752,New York Knicks,2,7,20,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,20,42,200,1,1,20210113,NYK,BKN,16,0.9786534966019707,80.0,250,7.0
186,Shot Chart Detail,0022000168,210,203944,Julius Randle,1610612752,New York Knicks,2,6,51,Made Shot,Driving Floating Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,60,20,1,1,20210113,NYK,BKN,17,0.9486832980505138,80.0,250,7.0
187,Shot Chart Detail,0022000168,238,203944,Julius Randle,1610612752,New York Knicks,2,4,45,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,14,-1,148,1,0,20210113,NYK,BKN,19,0.999977173900635,80.0,250,7.0
188,Shot Chart Detail,0022000168,270,203944,Julius Randle,1610612752,New York Knicks,2,2,34,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,16,-14,165,1,0,20210113,NYK,BKN,21,0.9964196874682213,80.0,250,7.0
